#      Train        Test
    0.962597     0.879747 
    0.973183     0.917722 
    0.969654     0.917722 
    0.961891     0.936709 
    0.964008     0.873418 
    0.963303     0.936709 
    0.964008     0.892405 
    0.964714     0.886076 
    0.968948     0.911392 
    0.964008     0.924051 
     0.96048     0.911392 
    0.962597     0.917722 
    0.956951     0.892405 
    0.967537     0.886076 
    0.959774     0.936709 
    0.966126     0.898734 
    0.968948     0.867089 
    0.959774     0.879747 
    0.962597     0.892405 
     0.96542     0.886076 
    0.964008     0.936709 
    0.968243     0.905063 
    0.966831     0.911392 
    0.961891      0.85443 
    0.964714     0.879747 
    0.968243     0.924051 
    0.961891     0.886076 
     0.97036     0.917722 
     0.97036     0.911392 
    0.961891     0.886076 
     0.97036     0.905063 
    0.966126     0.892405 
    0.959774      0.93038 
    0.969654     0.924051 
    0.971066     0.905063 
    0.971771     0.911392 
     0.96542     0.924051 
     0.97036      0.93038 
    0.966126     0.917722 
    0.958363     0.917722 
    0.967537     0.905063 
    0.966126     0.911392 
     0.96542     0.911392 
    0.966831     0.892405 
    0.961891     0.886076 
      0.9753     0.898734 
    0.964008     0.917722 
    0.967537     0.905063 
    0.973183     0.949367 
    0.972477     0.924051 
    0.968243     0.886076 
    0.968948      0.93038 
    0.962597     0.886076 
    0.973888     0.924051 
    0.967537     0.911392 
    0.977417     0.917722 
    0.969654     0.905063 
    0.961186     0.892405 
    0.968948     0.905063 
    0.964008     0.911392 
    0.968948     0.905063 
    0.963303     0.886076 
     0.96542     0.886076 
     0.96542     0.917722 
    0.964008     0.911392 
    0.967537     0.911392 
    0.969654     0.943038 
     0.97036     0.898734 
    0.968243     0.898734 
    0.964714     0.898734 
    0.971771      0.93038 
    0.964714     0.924051 
    0.968243     0.905063 
    0.963303     0.917722 
    0.961186     0.943038 
    0.973183     0.905063 
    0.959774     0.936709 
    0.964714     0.892405 
    0.973888     0.924051 
    0.966126     0.917722 
    0.973183     0.873418 
    0.964714     0.936709 
    0.968243     0.898734 
    0.969654      0.93038 
    0.968948     0.905063 
     0.97036      0.93038 
