#      Train        Test
     1.12106      2.15441 
     1.12724      2.39637 
      1.1538       2.1664 
     1.12617      2.28021 
     1.10175      1.97948 
     1.08659      2.19558 
     1.11551      2.33084 
     1.09768      2.23034 
     1.09542      2.02739 
     1.14172      2.29787 
      1.0896      2.28719 
     1.11391      2.39339 
     1.11408      2.56752 
     1.10797      1.99267 
     1.13418      2.15245 
     1.12785      2.01508 
     1.11833      2.43461 
     1.11394      2.14807 
     1.09396       1.8745 
     1.12063      2.12008 
     1.13493      1.96043 
     1.12529       2.2328 
     1.11084      2.28377 
     1.13369      2.12519 
     1.12674      2.40012 
     1.12416      1.85946 
     1.16945       2.0515 
      1.0864      2.23682 
     1.09347      2.29745 
     1.17436      2.32843 
     1.14138      2.00572 
     1.06414      2.01521 
     1.14021      2.31647 
      1.1469      1.72078 
     1.14255      2.18523 
      1.1099      2.45445 
     1.01631       1.8777 
     1.07952      2.23219 
     1.14666      1.90569 
     1.12404      2.31524 
     1.15138       1.9889 
     1.05943      2.17408 
     1.09061      2.39353 
     1.08415      2.22165 
     1.10265      2.02012 
      1.0772      2.20334 
     1.09219      2.41294 
     1.13661      2.13424 
     1.08066      2.12707 
     1.12029      2.12264 
     1.08771      2.48584 
     1.07977      2.61031 
     1.14906       2.3939 
     1.14511      2.10314 
     1.08855      2.20966 
     1.11608      1.81855 
      1.0759      1.94041 
     1.09455       2.1198 
     1.12127      2.53072 
     1.09809      2.28011 
     1.01616      1.90727 
     1.14576      2.25205 
      1.0805      2.18815 
     1.08164      2.25628 
     1.09299      2.28715 
     1.09222      2.49631 
     1.04045      2.37596 
     1.11891        2.132 
     1.00905      2.06652 
     1.06003      2.25367 
      1.0456      2.13697 
     1.07385      2.20146 
     1.00636      1.99358 
     1.09263      2.12348 
     1.10499      2.20325 
     1.06066      2.14499 
     1.04858      2.20185 
      1.1267      2.23601 
     1.06246      2.19775 
     1.09396      2.28034 
     1.02833       2.0897 
     1.05919      2.08835 
     1.05675      2.10531 
     0.98594      1.84472 
    0.988012        1.959 
     1.04222      2.34484 
     1.04898      1.97365 
     1.08757      2.40771 
    0.993629      2.21794 
      1.1253      1.96267 
    0.968017      1.96705 
     1.02433      2.29204 
     1.03484      2.12908 
     1.04697      2.32598 
     1.11367      2.23801 
    0.987204      2.13773 
     1.07803      2.33659 
      1.0304      2.51748 
     1.07364      2.06133 
     1.01996      2.08045 
     1.04789      2.14322 
     0.98454      1.81712 
    0.991528      2.01544 
     1.04992      2.02457 
     1.03067      2.08154 
     1.00565      1.93829 
     1.02428      1.97435 
     1.02048       2.1741 
     1.04021      1.89525 
     1.08061      1.76693 
    0.916983      2.19024 
     1.04749      1.83917 
      1.0467      2.40199 
    0.987458      2.06504 
     1.00472      1.94485 
    0.949172      2.44993 
     1.00988      2.01345 
     1.02909      2.19042 
    0.984889      2.14986 
     1.03047      2.12782 
     1.01798      1.98774 
     1.02782      2.44188 
    0.954717      2.09396 
     1.05008      2.15652 
    0.996782      1.88324 
     1.03598      2.03824 
     1.04227      2.19509 
    0.982109      2.22855 
    0.997279       2.0653 
     1.03624      2.33128 
     1.04468      1.79708 
    0.989868      2.05909 
     1.02664      1.95985 
     1.06479      1.94417 
    0.990888      1.58944 
     1.06956      1.92642 
    0.945258      2.19537 
      1.0394      1.97994 
     1.00352      2.09359 
     1.01697      2.30731 
     1.05044      2.27959 
    0.979872       2.0371 
    0.993937      2.01525 
     1.03024      1.82589 
    0.930196      2.15473 
    0.967457       2.2609 
     1.03213      2.03421 
    0.941527      2.06339 
    0.995158       2.2094 
     1.03474      1.96791 
    0.920185      2.17801 
    0.988182      1.91134 
    0.977908      2.02411 
     1.00533      2.40597 
     1.04343      2.14852 
    0.990837      2.10863 
    0.957184      1.86768 
     1.00294      2.02724 
     1.01071       1.9688 
    0.940028      2.25626 
     1.04331      2.04304 
     0.97026      2.23903 
    0.990443      2.04902 
    0.983577       2.4027 
    0.992057      2.08504 
     1.02106      2.19656 
    0.969552      2.16336 
    0.977759      2.39369 
    0.955487      2.21611 
    0.927738      2.02241 
     1.03148      2.16173 
     1.03051      2.43051 
    0.917456      1.98704 
     1.01849      2.04225 
     1.04293      1.83924 
    0.941403      2.23754 
    0.950556      2.29871 
    0.951681       2.1567 
     1.00546      2.06249 
     1.01713      2.67196 
     1.01958      2.17704 
     1.00669      1.97681 
    0.955999      2.07091 
    0.904255      2.36381 
    0.908269      2.17942 
     1.01233      1.63439 
    0.987583      2.12776 
     1.04794      1.78078 
    0.966456      1.92092 
    0.993233      2.24597 
     1.00348      2.25937 
     1.01957      1.97247 
    0.912815      2.12072 
     1.02302      1.84008 
     1.03902      1.66999 
     1.08715      1.85828 
    0.976448      1.87018 
    0.924341      2.33745 
     1.11576      2.14272 
     1.02322      2.44747 
    0.947849      2.11228 
      1.0415      2.39796 
     0.95078      2.39568 
     1.00467      2.23033 
    0.899921      2.33927 
    0.978743      2.28234 
     1.03411      2.31544 
    0.983332      2.32934 
     1.00237      2.11063 
    0.997865      2.14993 
     1.02824      2.11324 
     1.01081      2.36902 
    0.925884      2.15117 
    0.961676      2.34315 
     1.00106      2.03562 
    0.972465      1.94469 
     0.95279      1.89521 
     0.94277      1.97857 
    0.971231      2.17031 
    0.991036      2.11907 
    0.926084      1.95232 
    0.973065      2.06862 
    0.923764      2.15412 
    0.981396      1.87924 
     1.01251      2.50658 
    0.978069      2.26223 
     0.96614      1.74454 
     1.00578      1.89958 
    0.935331      2.12115 
    0.947504       2.2505 
     1.01774      2.37237 
    0.975935      2.28636 
    0.940921      2.25726 
    0.917347      2.16037 
