#      Train        Test
     5.05064      5.65157 
     5.08896      5.39708 
     5.14138      5.55423 
     5.05064       5.4832 
     5.05949        5.429 
     5.04697      5.48181 
     5.09999      5.38501 
     5.06412      5.74091 
     5.05232      5.50065 
     5.03011      5.47066 
     5.09411      5.53261 
     5.00051       5.4215 
     5.07435      5.52909 
     5.08829      5.41875 
     5.05165      5.66824 
     5.10494      5.50926 
     4.95623      5.67431 
      5.1081      5.43579 
     5.05257      5.46899 
     5.04753        5.419 
     4.92047      5.51832 
     4.95339      5.76263 
     5.11078      5.57045 
      5.0819      5.51737 
     5.13871       5.5049 
      4.9849       5.4927 
     4.99186       5.6215 
     5.06841      5.48386 
     5.02365      5.61908 
       4.962        5.403 
     5.11518      5.53167 
     5.00641      5.45413 
     4.99167      5.47732 
     5.08575      5.41032 
     4.99654      5.45378 
      5.0026      5.48864 
     5.01103      5.42235 
     4.95513      5.30906 
     5.11169      5.50357 
     5.08276      5.37707 
     4.96945      5.51374 
     5.09462      5.31338 
     4.95569      5.40169 
     4.94606      5.39792 
     5.00894      5.46302 
     5.08733      5.42372 
     5.01345      5.57208 
     4.97699      5.56833 
     4.95922      5.57844 
      4.9243      5.44548 
     5.02045      5.65668 
     5.04376      5.46292 
     4.99848      5.49389 
     4.92842      5.51908 
     5.07189      5.43643 
      4.9992      5.52312 
     5.03982      5.36088 
     4.94246      5.57095 
     5.03817      5.44782 
     5.06744      5.47285 
     4.86532       5.4378 
     4.93314       5.4635 
     4.84938      5.64754 
     5.10914      5.51499 
     4.99478      5.41245 
     5.04483      5.64538 
     4.90225      5.41144 
      4.9068      5.36887 
     5.03241      5.50185 
     5.08055      5.50152 
     5.02215      5.42001 
     5.03701      5.59951 
     5.10855      5.43929 
      5.1417        5.529 
     5.05603      5.88055 
     5.08146      5.42705 
      5.0832      5.55313 
     4.92903      5.41331 
     5.02331       5.3353 
     5.02293      5.48119 
     4.95617      5.41317 
     4.97138      5.53828 
     4.95217      5.45129 
     4.98827      5.47012 
     4.99451      5.60642 
     5.00464      5.40321 
     4.95971      5.55218 
     5.09414      5.54516 
     4.92914      5.38153 
     5.00679      5.38691 
     4.95569      5.40764 
     4.97213      5.24888 
     5.00339      5.40839 
     4.95253      5.40607 
     4.77994      5.49521 
     5.02823      5.37975 
     4.99689      5.42259 
      4.9804      5.48135 
     4.98376      5.37682 
       4.927      5.36201 
      4.9707      5.47152 
     4.93163      5.49291 
     5.03593      5.39626 
     4.92951      5.39269 
     4.94667      5.74371 
     4.88415      5.40056 
      4.9603      5.39468 
     4.99189      5.41869 
     5.04099      5.73059 
     5.03107      5.49246 
     4.90388      5.48423 
     4.94174      5.65463 
     5.00749      5.56718 
     4.93927       5.4139 
     4.98653      5.57656 
     4.89928      5.47621 
      4.9609        5.431 
     4.98213      5.45591 
     4.94924      5.38998 
     4.95257      5.57348 
     4.99269      5.64709 
     4.98619      5.49097 
     4.96448      5.42118 
     4.90021      5.62217 
     4.97017      5.42315 
     4.90326      5.33266 
      5.0664      5.48601 
     4.99135       5.4032 
     4.89844      5.55307 
     4.84084      5.45631 
     4.90285      5.36005 
     4.94257      5.32262 
     4.90408      5.56917 
